order_id,customer_id,order_date,status,created_at,updated_at
NCMA24OO498,967,2021-12-09 00:00:00.000000,Success,2021-12-09 00:00:00.000000,2021-12-10 00:00:00.000000
CPCA89AM728,375,2022-08-07 00:00:00.000000,Success,2022-08-07 00:00:00.000000,2022-08-08 00:00:00.000000
IPMA98NM030,152,2021-12-09 00:00:00.000000,Success,2021-12-09 00:00:00.000000,2021-12-10 00:00:00.000000
AMAI66CA484,206,2021-07-23 00:00:00.000000,Success,2021-07-23 00:00:00.000000,2021-07-24 00:00:00.000000
MAPC99IM251,496,2021-04-15 00:00:00.000000,Success,2021-04-15 00:00:00.000000,2021-04-16 00:00:00.000000
CIPC39NC705,413,2021-09-01 00:00:00.000000,Success,2021-09-01 00:00:00.000000,2021-09-02 00:00:00.000000
ACAN21NO150,986,2021-05-26 00:00:00.000000,Success,2021-05-26 00:00:00.000000,2021-05-27 00:00:00.000000
ACCA92CI733,994,2021-04-19 00:00:00.000000,Success,2021-04-19 00:00:00.000000,2021-04-20 00:00:00.000000
CNIC83NC613,46,2022-08-02 00:00:00.000000,Success,2022-08-02 00:00:00.000000,2022-08-03 00:00:00.000000
OPCM84PI865,922,2021-06-25 00:00:00.000000,Success,2021-06-25 00:00:00.000000,2021-06-26 00:00:00.000000
OMMP59AP409,760,2021-06-05 00:00:00.000000,Success,2021-06-05 00:00:00.000000,2021-06-06 00:00:00.000000
NAAP82MA536,230,2021-06-26 00:00:00.000000,Success,2021-06-26 00:00:00.000000,2021-06-27 00:00:00.000000
POIN88CO021,223,2021-02-13 00:00:00.000000,Canceled,2021-02-13 00:00:00.000000,2021-02-13 00:00:00.000000
IOAA28AO395,836,2022-11-26 00:00:00.000000,Success,2022-11-26 00:00:00.000000,2022-11-27 00:00:00.000000
PNAP10MC737,301,2022-02-27 00:00:00.000000,Success,2022-02-27 00:00:00.000000,2022-02-28 00:00:00.000000
AMAO59CA809,999,2022-03-21 00:00:00.000000,Success,2022-03-21 00:00:00.000000,2022-03-22 00:00:00.000000
PNMP92MO379,875,2022-08-16 00:00:00.000000,Success,2022-08-16 00:00:00.000000,2022-08-17 00:00:00.000000
ANMO98IP230,245,2022-12-16 00:00:00.000000,Success,2022-12-16 00:00:00.000000,2022-12-17 00:00:00.000000
OPCC99IN290,630,2021-10-28 00:00:00.000000,Success,2021-10-28 00:00:00.000000,2021-10-29 00:00:00.000000
CMAP03CN269,341,2022-09-22 00:00:00.000000,Success,2022-09-22 00:00:00.000000,2022-09-23 00:00:00.000000
ACAA67OI570,291,2022-10-09 00:00:00.000000,Success,2022-10-09 00:00:00.000000,2022-10-10 00:00:00.000000
PCNP02OA031,758,2022-04-08 00:00:00.000000,Success,2022-04-08 00:00:00.000000,2022-04-09 00:00:00.000000
AIMA61PO536,390,2022-06-19 00:00:00.000000,Success,2022-06-19 00:00:00.000000,2022-06-20 00:00:00.000000
PIAA27MA715,295,2022-11-05 00:00:00.000000,Success,2022-11-05 00:00:00.000000,2022-11-06 00:00:00.000000
ANAP07CA494,17,2022-08-22 00:00:00.000000,Success,2022-08-22 00:00:00.000000,2022-08-23 00:00:00.000000
CCNI95IA930,603,2021-07-30 00:00:00.000000,Success,2021-07-30 00:00:00.000000,2021-07-31 00:00:00.000000
ACNM21OA616,54,2022-07-24 00:00:00.000000,Canceled,2022-07-24 00:00:00.000000,2022-07-24 00:00:00.000000
MAPC87PC335,36,2021-04-30 00:00:00.000000,Success,2021-04-30 00:00:00.000000,2021-05-01 00:00:00.000000
CNOM80OM280,602,2021-03-24 00:00:00.000000,Success,2021-03-24 00:00:00.000000,2021-03-25 00:00:00.000000
IPPN50AA543,695,2021-04-27 00:00:00.000000,Success,2021-04-27 00:00:00.000000,2021-04-28 00:00:00.000000
AAMN26CC873,521,2022-11-25 00:00:00.000000,Success,2022-11-25 00:00:00.000000,2022-11-26 00:00:00.000000
PAOC73NP295,502,2021-06-12 00:00:00.000000,Success,2021-06-12 00:00:00.000000,2021-06-13 00:00:00.000000
PAAO05IN851,929,2021-11-16 00:00:00.000000,Canceled,2021-11-16 00:00:00.000000,2021-11-16 00:00:00.000000
APMC03OI768,755,2021-09-18 00:00:00.000000,Success,2021-09-18 00:00:00.000000,2021-09-19 00:00:00.000000
MCCP53AI249,72,2021-12-23 00:00:00.000000,Canceled,2021-12-23 00:00:00.000000,2021-12-23 00:00:00.000000
POPM06PI837,660,2021-08-29 00:00:00.000000,Success,2021-08-29 00:00:00.000000,2021-08-30 00:00:00.000000
PANO46OP504,45,2021-01-18 00:00:00.000000,Success,2021-01-18 00:00:00.000000,2021-01-19 00:00:00.000000
PMAO90NP658,681,2021-11-02 00:00:00.000000,Success,2021-11-02 00:00:00.000000,2021-11-03 00:00:00.000000
AINN44PC602,316,2022-06-12 00:00:00.000000,Success,2022-06-12 00:00:00.000000,2022-06-13 00:00:00.000000
MPCO78AO776,223,2021-11-22 00:00:00.000000,Success,2021-11-22 00:00:00.000000,2021-11-23 00:00:00.000000
MAON31OC437,986,2022-09-09 00:00:00.000000,Success,2022-09-09 00:00:00.000000,2022-09-10 00:00:00.000000
PNNA22OA856,266,2021-05-14 00:00:00.000000,Success,2021-05-14 00:00:00.000000,2021-05-15 00:00:00.000000
CAPP84PC741,758,2021-02-28 00:00:00.000000,Success,2021-02-28 00:00:00.000000,2021-03-01 00:00:00.000000
IIIN74MA072,405,2021-03-06 00:00:00.000000,Success,2021-03-06 00:00:00.000000,2021-03-07 00:00:00.000000
MIIN89OA237,298,2021-04-07 00:00:00.000000,Canceled,2021-04-07 00:00:00.000000,2021-04-07 00:00:00.000000
OAAN57NA741,566,2021-01-28 00:00:00.000000,Success,2021-01-28 00:00:00.000000,2021-01-29 00:00:00.000000
OMPA92CM610,31,2021-06-05 00:00:00.000000,Success,2021-06-05 00:00:00.000000,2021-06-06 00:00:00.000000
ANPC91PI104,386,2021-09-23 00:00:00.000000,Success,2021-09-23 00:00:00.000000,2021-09-24 00:00:00.000000
CIAO12NP851,899,2021-02-27 00:00:00.000000,Canceled,2021-02-27 00:00:00.000000,2021-02-27 00:00:00.000000
NAPC36OA312,607,2021-12-25 00:00:00.000000,Canceled,2021-12-25 00:00:00.000000,2021-12-25 00:00:00.000000
OOCO86AA698,339,2021-05-21 00:00:00.000000,Success,2021-05-21 00:00:00.000000,2021-05-22 00:00:00.000000
IOCN43OM583,670,2022-05-31 00:00:00.000000,Success,2022-05-31 00:00:00.000000,2022-06-01 00:00:00.000000
NPPP66MO749,48,2022-12-23 00:00:00.000000,Success,2022-12-23 00:00:00.000000,2022-12-24 00:00:00.000000
PAAA29AA944,977,2021-07-15 00:00:00.000000,Canceled,2021-07-15 00:00:00.000000,2021-07-15 00:00:00.000000
NNMP64NI174,515,2022-12-26 00:00:00.000000,Success,2022-12-26 00:00:00.000000,2022-12-27 00:00:00.000000
MOIC06PI413,292,2021-01-28 00:00:00.000000,Success,2021-01-28 00:00:00.000000,2021-01-29 00:00:00.000000
AICM10PI160,760,2022-12-02 00:00:00.000000,Success,2022-12-02 00:00:00.000000,2022-12-03 00:00:00.000000
IAMO55IP130,663,2021-08-22 00:00:00.000000,Success,2021-08-22 00:00:00.000000,2021-08-23 00:00:00.000000
PPIC53AO625,92,2022-03-12 00:00:00.000000,Success,2022-03-12 00:00:00.000000,2022-03-13 00:00:00.000000
INMA85AI537,927,2021-12-17 00:00:00.000000,Success,2021-12-17 00:00:00.000000,2021-12-18 00:00:00.000000
CONN83PI934,972,2021-04-13 00:00:00.000000,Success,2021-04-13 00:00:00.000000,2021-04-14 00:00:00.000000
ANMC28OA004,283,2022-05-28 00:00:00.000000,Success,2022-05-28 00:00:00.000000,2022-05-29 00:00:00.000000
CMNN69IA436,342,2022-01-30 00:00:00.000000,Success,2022-01-30 00:00:00.000000,2022-01-31 00:00:00.000000
ONNI82NA070,833,2021-11-05 00:00:00.000000,Success,2021-11-05 00:00:00.000000,2021-11-06 00:00:00.000000
AACP34AA378,207,2021-09-19 00:00:00.000000,Success,2021-09-19 00:00:00.000000,2021-09-20 00:00:00.000000
AMPN15PN006,479,2021-07-29 00:00:00.000000,Success,2021-07-29 00:00:00.000000,2021-07-30 00:00:00.000000
COAN17IA806,459,2021-11-27 00:00:00.000000,Success,2021-11-27 00:00:00.000000,2021-11-28 00:00:00.000000
AAAP73CA982,938,2021-10-20 00:00:00.000000,Success,2021-10-20 00:00:00.000000,2021-10-21 00:00:00.000000
MCAI39AO208,208,2021-09-15 00:00:00.000000,Success,2021-09-15 00:00:00.000000,2021-09-16 00:00:00.000000
AIIA72AC054,491,2021-02-11 00:00:00.000000,Success,2021-02-11 00:00:00.000000,2021-02-12 00:00:00.000000
MONI02CN749,276,2021-01-17 00:00:00.000000,Success,2021-01-17 00:00:00.000000,2021-01-18 00:00:00.000000
INAM58AC598,763,2021-01-24 00:00:00.000000,Success,2021-01-24 00:00:00.000000,2021-01-25 00:00:00.000000
AAIA08MI133,806,2022-09-18 00:00:00.000000,Success,2022-09-18 00:00:00.000000,2022-09-19 00:00:00.000000
ANAA44CC674,728,2022-05-26 00:00:00.000000,Success,2022-05-26 00:00:00.000000,2022-05-27 00:00:00.000000
CNAA76ON346,258,2022-09-29 00:00:00.000000,Canceled,2022-09-29 00:00:00.000000,2022-09-29 00:00:00.000000
CNAA87CA329,466,2022-10-26 00:00:00.000000,Canceled,2022-10-26 00:00:00.000000,2022-10-26 00:00:00.000000
IAOC27NN988,438,2022-04-11 00:00:00.000000,Canceled,2022-04-11 00:00:00.000000,2022-04-11 00:00:00.000000
NCCI50NC073,64,2021-02-19 00:00:00.000000,Success,2021-02-19 00:00:00.000000,2021-02-20 00:00:00.000000
MAPA28IN803,586,2021-08-05 00:00:00.000000,Success,2021-08-05 00:00:00.000000,2021-08-06 00:00:00.000000
OCPI95AC383,427,2021-11-15 00:00:00.000000,Canceled,2021-11-15 00:00:00.000000,2021-11-15 00:00:00.000000
APAC91IO592,919,2022-01-12 00:00:00.000000,Success,2022-01-12 00:00:00.000000,2022-01-13 00:00:00.000000
CAAC19IO329,977,2021-01-02 00:00:00.000000,Success,2021-01-02 00:00:00.000000,2021-01-03 00:00:00.000000
IPIA01CC712,84,2021-08-04 00:00:00.000000,Success,2021-08-04 00:00:00.000000,2021-08-05 00:00:00.000000
ACNA54MA642,619,2021-06-09 00:00:00.000000,Success,2021-06-09 00:00:00.000000,2021-06-10 00:00:00.000000
CIOO49AA881,30,2021-09-05 00:00:00.000000,Success,2021-09-05 00:00:00.000000,2021-09-06 00:00:00.000000
AINP62NN491,442,2022-07-24 00:00:00.000000,Success,2022-07-24 00:00:00.000000,2022-07-25 00:00:00.000000
MMAC31IO429,714,2022-01-13 00:00:00.000000,Success,2022-01-13 00:00:00.000000,2022-01-14 00:00:00.000000
MOPA57MO547,6,2021-02-15 00:00:00.000000,Success,2021-02-15 00:00:00.000000,2021-02-16 00:00:00.000000
NANM67IP105,217,2022-06-19 00:00:00.000000,Success,2022-06-19 00:00:00.000000,2022-06-20 00:00:00.000000
OCAP43CM319,927,2022-03-26 00:00:00.000000,Success,2022-03-26 00:00:00.000000,2022-03-27 00:00:00.000000
AMPM78IN378,190,2022-12-16 00:00:00.000000,Success,2022-12-16 00:00:00.000000,2022-12-17 00:00:00.000000
APNN12PP169,206,2022-11-11 00:00:00.000000,Success,2022-11-11 00:00:00.000000,2022-11-12 00:00:00.000000
PIOO43OM138,85,2022-05-07 00:00:00.000000,Success,2022-05-07 00:00:00.000000,2022-05-08 00:00:00.000000
OAPA60MA512,988,2021-09-21 00:00:00.000000,Success,2021-09-21 00:00:00.000000,2021-09-22 00:00:00.000000
OAAP24AC841,827,2022-02-05 00:00:00.000000,Success,2022-02-05 00:00:00.000000,2022-02-06 00:00:00.000000
AMOI58IA082,228,2022-03-05 00:00:00.000000,Success,2022-03-05 00:00:00.000000,2022-03-06 00:00:00.000000
POPO53IA002,138,2021-05-08 00:00:00.000000,Success,2021-05-08 00:00:00.000000,2021-05-09 00:00:00.000000
OPOA60OM525,686,2022-05-23 00:00:00.000000,Success,2022-05-23 00:00:00.000000,2022-05-24 00:00:00.000000
CNIA51CI308,471,2022-08-27 00:00:00.000000,Success,2022-08-27 00:00:00.000000,2022-08-28 00:00:00.000000
NCAA03OI363,318,2021-04-06 00:00:00.000000,Success,2021-04-06 00:00:00.000000,2021-04-07 00:00:00.000000
PONC62MO929,11,2022-05-19 00:00:00.000000,Success,2022-05-19 00:00:00.000000,2022-05-20 00:00:00.000000
AOMP24NP849,805,2022-11-05 00:00:00.000000,Success,2022-11-05 00:00:00.000000,2022-11-06 00:00:00.000000
CICM47II812,240,2022-07-12 00:00:00.000000,Success,2022-07-12 00:00:00.000000,2022-07-13 00:00:00.000000
CMMA41OA442,115,2022-12-11 00:00:00.000000,Success,2022-12-11 00:00:00.000000,2022-12-12 00:00:00.000000
NPAC39OC587,718,2021-09-12 00:00:00.000000,Success,2021-09-12 00:00:00.000000,2021-09-13 00:00:00.000000
AIOP06NC883,114,2022-02-09 00:00:00.000000,Success,2022-02-09 00:00:00.000000,2022-02-10 00:00:00.000000
AICN84OA165,509,2021-10-25 00:00:00.000000,Success,2021-10-25 00:00:00.000000,2021-10-26 00:00:00.000000
MIAM47NC525,213,2021-04-07 00:00:00.000000,Success,2021-04-07 00:00:00.000000,2021-04-08 00:00:00.000000
MANA11OM393,724,2021-05-12 00:00:00.000000,Success,2021-05-12 00:00:00.000000,2021-05-13 00:00:00.000000
NOIC38IA201,869,2022-01-04 00:00:00.000000,Success,2022-01-04 00:00:00.000000,2022-01-05 00:00:00.000000
CCAO87MA465,528,2022-05-09 00:00:00.000000,Success,2022-05-09 00:00:00.000000,2022-05-10 00:00:00.000000
MNAN89CN428,861,2021-09-13 00:00:00.000000,Success,2021-09-13 00:00:00.000000,2021-09-14 00:00:00.000000
IPAN91PA255,420,2021-06-03 00:00:00.000000,Success,2021-06-03 00:00:00.000000,2021-06-04 00:00:00.000000
ANCN14AC337,438,2021-04-29 00:00:00.000000,Success,2021-04-29 00:00:00.000000,2021-04-30 00:00:00.000000
IANI61AI979,896,2022-02-21 00:00:00.000000,Success,2022-02-21 00:00:00.000000,2022-02-22 00:00:00.000000
INNI63AO211,498,2021-11-07 00:00:00.000000,Success,2021-11-07 00:00:00.000000,2021-11-08 00:00:00.000000
OAOA54IN281,148,2022-12-01 00:00:00.000000,Success,2022-12-01 00:00:00.000000,2022-12-02 00:00:00.000000
IOAP27CA709,910,2021-04-26 00:00:00.000000,Success,2021-04-26 00:00:00.000000,2021-04-27 00:00:00.000000
NCPO43NI626,784,2021-10-21 00:00:00.000000,Success,2021-10-21 00:00:00.000000,2021-10-22 00:00:00.000000
IPAI50CO351,922,2021-01-11 00:00:00.000000,Success,2021-01-11 00:00:00.000000,2021-01-12 00:00:00.000000
AMPA68NA593,524,2021-02-27 00:00:00.000000,Success,2021-02-27 00:00:00.000000,2021-02-28 00:00:00.000000
AAAO32OA347,897,2022-12-08 00:00:00.000000,Success,2022-12-08 00:00:00.000000,2022-12-09 00:00:00.000000
CIMC67AP664,538,2021-05-22 00:00:00.000000,Success,2021-05-22 00:00:00.000000,2021-05-23 00:00:00.000000
AIAN56IA130,652,2022-06-26 00:00:00.000000,Success,2022-06-26 00:00:00.000000,2022-06-27 00:00:00.000000
IIAC98PA691,136,2021-09-26 00:00:00.000000,Success,2021-09-26 00:00:00.000000,2021-09-27 00:00:00.000000
COAI00AM667,706,2022-03-05 00:00:00.000000,Success,2022-03-05 00:00:00.000000,2022-03-06 00:00:00.000000
MPMA37MP383,439,2022-09-02 00:00:00.000000,Success,2022-09-02 00:00:00.000000,2022-09-03 00:00:00.000000
NAON41PA309,866,2022-04-21 00:00:00.000000,Success,2022-04-21 00:00:00.000000,2022-04-22 00:00:00.000000
MIOI29AA444,900,2022-09-19 00:00:00.000000,Success,2022-09-19 00:00:00.000000,2022-09-20 00:00:00.000000
CMCM81MC064,31,2022-01-01 00:00:00.000000,Success,2022-01-01 00:00:00.000000,2022-01-02 00:00:00.000000
AMPO31AN853,908,2021-05-02 00:00:00.000000,Success,2021-05-02 00:00:00.000000,2021-05-03 00:00:00.000000
AOPP04AP119,708,2022-02-25 00:00:00.000000,Success,2022-02-25 00:00:00.000000,2022-02-26 00:00:00.000000
OOMM34NN204,74,2022-02-22 00:00:00.000000,Success,2022-02-22 00:00:00.000000,2022-02-23 00:00:00.000000
AOPA80II895,831,2022-08-05 00:00:00.000000,Success,2022-08-05 00:00:00.000000,2022-08-06 00:00:00.000000
NIAC19MM103,753,2021-07-23 00:00:00.000000,Success,2021-07-23 00:00:00.000000,2021-07-24 00:00:00.000000
MPAN95AP710,911,2022-03-18 00:00:00.000000,Success,2022-03-18 00:00:00.000000,2022-03-19 00:00:00.000000
OAII73NM675,247,2022-07-01 00:00:00.000000,Success,2022-07-01 00:00:00.000000,2022-07-02 00:00:00.000000
INAI25MM183,811,2021-01-09 00:00:00.000000,Canceled,2021-01-09 00:00:00.000000,2021-01-09 00:00:00.000000
COAA45NI130,98,2021-04-23 00:00:00.000000,Success,2021-04-23 00:00:00.000000,2021-04-24 00:00:00.000000
OIAN78AC126,542,2022-04-07 00:00:00.000000,Success,2022-04-07 00:00:00.000000,2022-04-08 00:00:00.000000
INON78AO782,416,2022-11-29 00:00:00.000000,Success,2022-11-29 00:00:00.000000,2022-11-30 00:00:00.000000
NMOA33NC406,957,2021-01-06 00:00:00.000000,Success,2021-01-06 00:00:00.000000,2021-01-07 00:00:00.000000
AONO33NA546,107,2022-02-21 00:00:00.000000,Success,2022-02-21 00:00:00.000000,2022-02-22 00:00:00.000000
PAAA35AP850,785,2022-07-21 00:00:00.000000,Success,2022-07-21 00:00:00.000000,2022-07-22 00:00:00.000000
NPCM54CP981,710,2021-03-19 00:00:00.000000,Success,2021-03-19 00:00:00.000000,2021-03-20 00:00:00.000000
OANC36PO385,921,2022-08-21 00:00:00.000000,Success,2022-08-21 00:00:00.000000,2022-08-22 00:00:00.000000
ANMC24CP072,326,2021-12-14 00:00:00.000000,Success,2021-12-14 00:00:00.000000,2021-12-15 00:00:00.000000
IOON21IP819,139,2022-11-11 00:00:00.000000,Success,2022-11-11 00:00:00.000000,2022-11-12 00:00:00.000000
CNOC03OM959,800,2021-08-14 00:00:00.000000,Success,2021-08-14 00:00:00.000000,2021-08-15 00:00:00.000000
AMCO89ON854,360,2022-07-10 00:00:00.000000,Success,2022-07-10 00:00:00.000000,2022-07-11 00:00:00.000000
AAPO00NC642,449,2022-05-27 00:00:00.000000,Success,2022-05-27 00:00:00.000000,2022-05-28 00:00:00.000000
NONC70IC960,918,2021-07-31 00:00:00.000000,Success,2021-07-31 00:00:00.000000,2021-08-01 00:00:00.000000
OACC72PN249,482,2022-05-23 00:00:00.000000,Canceled,2022-05-23 00:00:00.000000,2022-05-23 00:00:00.000000
OCAC11IC388,474,2022-03-26 00:00:00.000000,Success,2022-03-26 00:00:00.000000,2022-03-27 00:00:00.000000
OPOO45NP777,232,2022-06-01 00:00:00.000000,Canceled,2022-06-01 00:00:00.000000,2022-06-01 00:00:00.000000
OACP32AO062,684,2021-10-02 00:00:00.000000,Success,2021-10-02 00:00:00.000000,2021-10-03 00:00:00.000000
MNMP20MO754,965,2021-10-26 00:00:00.000000,Success,2021-10-26 00:00:00.000000,2021-10-27 00:00:00.000000
CMOC86MM565,227,2021-08-01 00:00:00.000000,Success,2021-08-01 00:00:00.000000,2021-08-02 00:00:00.000000
ACMA79IO253,586,2021-08-16 00:00:00.000000,Success,2021-08-16 00:00:00.000000,2021-08-17 00:00:00.000000
OOCM35PC618,933,2021-09-12 00:00:00.000000,Canceled,2021-09-12 00:00:00.000000,2021-09-12 00:00:00.000000
ICOO13CP077,68,2021-05-22 00:00:00.000000,Success,2021-05-22 00:00:00.000000,2021-05-23 00:00:00.000000
ACNP16NP275,368,2022-09-29 00:00:00.000000,Success,2022-09-29 00:00:00.000000,2022-09-30 00:00:00.000000
NMAN21NA645,16,2022-05-22 00:00:00.000000,Success,2022-05-22 00:00:00.000000,2022-05-23 00:00:00.000000
PMMA83OA909,449,2021-02-12 00:00:00.000000,Success,2021-02-12 00:00:00.000000,2021-02-13 00:00:00.000000
ACPM13NA982,596,2022-01-09 00:00:00.000000,Success,2022-01-09 00:00:00.000000,2022-01-10 00:00:00.000000
NAOA29II043,819,2022-01-20 00:00:00.000000,Success,2022-01-20 00:00:00.000000,2022-01-21 00:00:00.000000
AOMO30AP592,842,2022-11-14 00:00:00.000000,Success,2022-11-14 00:00:00.000000,2022-11-15 00:00:00.000000
NAAP48IN274,858,2022-01-06 00:00:00.000000,Success,2022-01-06 00:00:00.000000,2022-01-07 00:00:00.000000
ANCP28CM901,785,2021-09-16 00:00:00.000000,Success,2021-09-16 00:00:00.000000,2021-09-17 00:00:00.000000
NCIA67MC264,747,2022-07-29 00:00:00.000000,Success,2022-07-29 00:00:00.000000,2022-07-30 00:00:00.000000
PIAI51IO130,46,2022-08-25 00:00:00.000000,Canceled,2022-08-25 00:00:00.000000,2022-08-25 00:00:00.000000
AAMA13AA292,764,2021-04-06 00:00:00.000000,Canceled,2021-04-06 00:00:00.000000,2021-04-06 00:00:00.000000
MPPM54MA498,681,2021-08-12 00:00:00.000000,Success,2021-08-12 00:00:00.000000,2021-08-13 00:00:00.000000
MAAO88CA611,225,2021-01-11 00:00:00.000000,Success,2021-01-11 00:00:00.000000,2021-01-12 00:00:00.000000
AANP13MO848,76,2022-02-12 00:00:00.000000,Success,2022-02-12 00:00:00.000000,2022-02-13 00:00:00.000000
CAMA67PP955,728,2022-09-02 00:00:00.000000,Success,2022-09-02 00:00:00.000000,2022-09-03 00:00:00.000000
OAAA67AN267,858,2021-06-04 00:00:00.000000,Success,2021-06-04 00:00:00.000000,2021-06-05 00:00:00.000000
OCCI59AA060,225,2021-10-23 00:00:00.000000,Success,2021-10-23 00:00:00.000000,2021-10-24 00:00:00.000000
PICO10AA142,561,2021-06-01 00:00:00.000000,Success,2021-06-01 00:00:00.000000,2021-06-02 00:00:00.000000
OPIM02PA754,775,2021-06-12 00:00:00.000000,Canceled,2021-06-12 00:00:00.000000,2021-06-12 00:00:00.000000
OACN93CN178,756,2022-04-03 00:00:00.000000,Success,2022-04-03 00:00:00.000000,2022-04-04 00:00:00.000000
IOOA74MN810,174,2022-08-24 00:00:00.000000,Success,2022-08-24 00:00:00.000000,2022-08-25 00:00:00.000000
ACAC76IA504,80,2021-12-09 00:00:00.000000,Success,2021-12-09 00:00:00.000000,2021-12-10 00:00:00.000000
CNCA98IN094,673,2021-09-17 00:00:00.000000,Success,2021-09-17 00:00:00.000000,2021-09-18 00:00:00.000000
CPAC79OA808,685,2022-05-06 00:00:00.000000,Success,2022-05-06 00:00:00.000000,2022-05-07 00:00:00.000000
PNAA20MA862,240,2021-02-22 00:00:00.000000,Success,2021-02-22 00:00:00.000000,2021-02-23 00:00:00.000000
OAIP84CA671,950,2021-11-10 00:00:00.000000,Success,2021-11-10 00:00:00.000000,2021-11-11 00:00:00.000000
MOAC18AI350,238,2022-08-31 00:00:00.000000,Success,2022-08-31 00:00:00.000000,2022-09-01 00:00:00.000000
PMIA31IA399,647,2021-01-22 00:00:00.000000,Success,2021-01-22 00:00:00.000000,2021-01-23 00:00:00.000000
MOIP28MM581,930,2022-02-24 00:00:00.000000,Success,2022-02-24 00:00:00.000000,2022-02-25 00:00:00.000000
AINN58NM977,316,2021-05-05 00:00:00.000000,Success,2021-05-05 00:00:00.000000,2021-05-06 00:00:00.000000
AOAO21CI322,509,2021-05-17 00:00:00.000000,Success,2021-05-17 00:00:00.000000,2021-05-18 00:00:00.000000
AAMO00AP398,169,2021-05-28 00:00:00.000000,Success,2021-05-28 00:00:00.000000,2021-05-29 00:00:00.000000
AIMA70AN124,94,2022-11-23 00:00:00.000000,Success,2022-11-23 00:00:00.000000,2022-11-24 00:00:00.000000
ACIA91NA276,586,2021-01-31 00:00:00.000000,Success,2021-01-31 00:00:00.000000,2021-02-01 00:00:00.000000
IAIA88OO360,343,2021-01-25 00:00:00.000000,Success,2021-01-25 00:00:00.000000,2021-01-26 00:00:00.000000
ANOC75PC437,140,2021-12-29 00:00:00.000000,Canceled,2021-12-29 00:00:00.000000,2021-12-29 00:00:00.000000
PPIM31AP541,866,2022-07-31 00:00:00.000000,Success,2022-07-31 00:00:00.000000,2022-08-01 00:00:00.000000
OCCA84AI191,152,2022-03-24 00:00:00.000000,Success,2022-03-24 00:00:00.000000,2022-03-25 00:00:00.000000
NCIN60OC864,442,2022-09-22 00:00:00.000000,Canceled,2022-09-22 00:00:00.000000,2022-09-22 00:00:00.000000
CCNN65IP373,13,2022-09-07 00:00:00.000000,Success,2022-09-07 00:00:00.000000,2022-09-08 00:00:00.000000
CMAA38AP552,272,2021-02-09 00:00:00.000000,Success,2021-02-09 00:00:00.000000,2021-02-10 00:00:00.000000
IAAM03NO224,321,2021-06-21 00:00:00.000000,Success,2021-06-21 00:00:00.000000,2021-06-22 00:00:00.000000
INPI61AO811,631,2021-02-21 00:00:00.000000,Canceled,2021-02-21 00:00:00.000000,2021-02-21 00:00:00.000000
IAMI63CO748,824,2022-03-02 00:00:00.000000,Success,2022-03-02 00:00:00.000000,2022-03-03 00:00:00.000000
MPAA57CN399,242,2022-11-16 00:00:00.000000,Success,2022-11-16 00:00:00.000000,2022-11-17 00:00:00.000000
OPIA60MI193,860,2022-04-20 00:00:00.000000,Success,2022-04-20 00:00:00.000000,2022-04-21 00:00:00.000000
AAMN16ON430,451,2021-09-14 00:00:00.000000,Success,2021-09-14 00:00:00.000000,2021-09-15 00:00:00.000000
CCAA77IN011,279,2022-12-12 00:00:00.000000,Success,2022-12-12 00:00:00.000000,2022-12-13 00:00:00.000000
INMN32AA268,290,2021-03-12 00:00:00.000000,Success,2021-03-12 00:00:00.000000,2021-03-13 00:00:00.000000
INAA28AA991,185,2021-04-25 00:00:00.000000,Success,2021-04-25 00:00:00.000000,2021-04-26 00:00:00.000000
OOMP67NN045,316,2021-03-20 00:00:00.000000,Success,2021-03-20 00:00:00.000000,2021-03-21 00:00:00.000000
IONA09NI934,400,2022-04-05 00:00:00.000000,Success,2022-04-05 00:00:00.000000,2022-04-06 00:00:00.000000
ANCN19PC462,552,2021-09-27 00:00:00.000000,Success,2021-09-27 00:00:00.000000,2021-09-28 00:00:00.000000
AOAN70NI861,456,2021-06-24 00:00:00.000000,Success,2021-06-24 00:00:00.000000,2021-06-25 00:00:00.000000
COON02OM272,580,2022-01-19 00:00:00.000000,Success,2022-01-19 00:00:00.000000,2022-01-20 00:00:00.000000
CAIA74MA106,27,2021-05-16 00:00:00.000000,Success,2021-05-16 00:00:00.000000,2021-05-17 00:00:00.000000
IMOI33OM683,869,2021-07-21 00:00:00.000000,Success,2021-07-21 00:00:00.000000,2021-07-22 00:00:00.000000
CPAC14IA979,38,2021-08-25 00:00:00.000000,Success,2021-08-25 00:00:00.000000,2021-08-26 00:00:00.000000
CAPC34AC786,762,2021-09-07 00:00:00.000000,Success,2021-09-07 00:00:00.000000,2021-09-08 00:00:00.000000
IMAN86MA661,641,2021-01-24 00:00:00.000000,Success,2021-01-24 00:00:00.000000,2021-01-25 00:00:00.000000
NNAA79PN596,677,2021-01-01 00:00:00.000000,Success,2021-01-01 00:00:00.000000,2021-01-02 00:00:00.000000
PCPA51NA649,626,2021-02-14 00:00:00.000000,Success,2021-02-14 00:00:00.000000,2021-02-15 00:00:00.000000
OCNN93PC521,495,2021-04-25 00:00:00.000000,Success,2021-04-25 00:00:00.000000,2021-04-26 00:00:00.000000
PAAO51NP808,896,2022-12-15 00:00:00.000000,Success,2022-12-15 00:00:00.000000,2022-12-16 00:00:00.000000
