order_detail_id,order_id,product_id,quantity,price,created_at,updated_at
1793,MPCO78AO776,B08VGM3YMF,11,499.0,2021-11-22 00:00:00.000000,2021-11-22 00:00:00.000000
1794,MAON31OC437,B091KNVNS9,6,699.0,2022-09-09 00:00:00.000000,2022-09-09 00:00:00.000000
1795,MAON31OC437,B07RX42D3D,9,350.0,2022-09-09 00:00:00.000000,2022-09-09 00:00:00.000000
1796,MAON31OC437,B0752LL57V,11,440.0,2022-09-09 00:00:00.000000,2022-09-09 00:00:00.000000
1797,MAON31OC437,B0B4F4QZ1H,11,19499.0,2022-09-09 00:00:00.000000,2022-09-09 00:00:00.000000
1798,MAON31OC437,B09LV1CMGH,4,2000.0,2022-09-09 00:00:00.000000,2022-09-09 00:00:00.000000
1799,IIIN74MA072,B07Z51CGGH,14,9999.0,2021-03-06 00:00:00.000000,2021-03-06 00:00:00.000000
1800,IIIN74MA072,B0758F7KK7,1,999.0,2021-03-06 00:00:00.000000,2021-03-06 00:00:00.000000
1801,IIIN74MA072,B07KY3FNQP,5,1290.0,2021-03-06 00:00:00.000000,2021-03-06 00:00:00.000000
1802,MIIN89OA237,B08WWKM5HQ,7,4780.0,2021-04-07 00:00:00.000000,2021-04-07 00:00:00.000000
1803,MIIN89OA237,B08FTFXNNB,9,1999.0,2021-04-07 00:00:00.000000,2021-04-07 00:00:00.000000
1804,MIIN89OA237,B0758F7KK7,5,999.0,2021-04-07 00:00:00.000000,2021-04-07 00:00:00.000000
1805,MIIN89OA237,B01IBRHE3E,10,499.0,2021-04-07 00:00:00.000000,2021-04-07 00:00:00.000000
1806,MIIN89OA237,B08CYPB15D,13,761.0,2021-04-07 00:00:00.000000,2021-04-07 00:00:00.000000
1807,MIIN89OA237,B08FD2VSD9,15,51990.0,2021-04-07 00:00:00.000000,2021-04-07 00:00:00.000000
1808,MIIN89OA237,B088GXTJM3,7,1299.0,2021-04-07 00:00:00.000000,2021-04-07 00:00:00.000000
1809,OAAN57NA741,B09H3BXWTK,3,2799.0,2021-01-28 00:00:00.000000,2021-01-28 00:00:00.000000
1810,OMPA92CM610,B08L5FM4JC,6,2400.0,2021-06-05 00:00:00.000000,2021-06-05 00:00:00.000000
1811,OMPA92CM610,B08J7VCT12,8,14999.0,2021-06-05 00:00:00.000000,2021-06-05 00:00:00.000000
1812,OMPA92CM610,B07W14CHV8,4,799.0,2021-06-05 00:00:00.000000,2021-06-05 00:00:00.000000
1813,ANPC91PI104,B08FTFXNNB,15,1999.0,2021-09-23 00:00:00.000000,2021-09-23 00:00:00.000000
1814,ANPC91PI104,B0BBN4DZBD,9,8999.0,2021-09-23 00:00:00.000000,2021-09-23 00:00:00.000000
1815,ANPC91PI104,B0BPCJM7TB,7,999.0,2021-09-23 00:00:00.000000,2021-09-23 00:00:00.000000
1816,ANPC91PI104,B09RMQYHLH,15,15999.0,2021-09-23 00:00:00.000000,2021-09-23 00:00:00.000000
1817,ANPC91PI104,B07QMRHWJD,13,999.0,2021-09-23 00:00:00.000000,2021-09-23 00:00:00.000000
1818,ANPC91PI104,B0B8CHJLWJ,9,1199.0,2021-09-23 00:00:00.000000,2021-09-23 00:00:00.000000
1819,ANPC91PI104,B09SB6SJB4,5,599.0,2021-09-23 00:00:00.000000,2021-09-23 00:00:00.000000
1820,CIAO12NP851,B0BP89YBC1,3,3500.0,2021-02-27 00:00:00.000000,2021-02-27 00:00:00.000000
1821,CIAO12NP851,B08CF4SCNP,9,599.0,2021-02-27 00:00:00.000000,2021-02-27 00:00:00.000000
1822,CIAO12NP851,B01486F4G6,3,3690.0,2021-02-27 00:00:00.000000,2021-02-27 00:00:00.000000
1823,CIAO12NP851,B07VV37FT4,4,250.0,2021-02-27 00:00:00.000000,2021-02-27 00:00:00.000000
1824,CIAO12NP851,B0B9XN9S3W,7,14990.0,2021-02-27 00:00:00.000000,2021-02-27 00:00:00.000000
1825,CIAO12NP851,B07RX42D3D,15,350.0,2021-02-27 00:00:00.000000,2021-02-27 00:00:00.000000
1826,NAPC36OA312,B0B7FJNSZR,5,19990.0,2021-12-25 00:00:00.000000,2021-12-25 00:00:00.000000
1827,NAPC36OA312,B07GNC2592,7,999.0,2021-12-25 00:00:00.000000,2021-12-25 00:00:00.000000
1828,NAPC36OA312,B093ZNQZ2Y,1,799.0,2021-12-25 00:00:00.000000,2021-12-25 00:00:00.000000
1829,NAPC36OA312,B0B4F4QZ1H,9,19499.0,2021-12-25 00:00:00.000000,2021-12-25 00:00:00.000000
1830,NAPC36OA312,B08HVJCW95,12,2199.0,2021-12-25 00:00:00.000000,2021-12-25 00:00:00.000000
1831,NAPC36OA312,B0B16KD737,3,15999.0,2021-12-25 00:00:00.000000,2021-12-25 00:00:00.000000
1832,OOCO86AA698,B08TDJNM3G,10,59.0,2021-05-21 00:00:00.000000,2021-05-21 00:00:00.000000
1833,OOCO86AA698,B07PFJ5W31,3,495.0,2021-05-21 00:00:00.000000,2021-05-21 00:00:00.000000
1834,OOCO86AA698,B07W9KYT62,4,3999.0,2021-05-21 00:00:00.000000,2021-05-21 00:00:00.000000
1835,IOCN43OM583,B09M3F4HGB,14,18990.0,2022-05-31 00:00:00.000000,2022-05-31 00:00:00.000000
1836,NPPP66MO749,B0941392C8,11,449.0,2022-12-23 00:00:00.000000,2022-12-23 00:00:00.000000
1837,NPPP66MO749,B08VB2CMR3,2,20990.0,2022-12-23 00:00:00.000000,2022-12-23 00:00:00.000000
1838,NPPP66MO749,B0846D5CBP,5,1295.0,2022-12-23 00:00:00.000000,2022-12-23 00:00:00.000000
1839,NPPP66MO749,B008FWZGSG,1,599.0,2022-12-23 00:00:00.000000,2022-12-23 00:00:00.000000
1840,NPPP66MO749,B01EY310UM,14,1545.0,2022-12-23 00:00:00.000000,2022-12-23 00:00:00.000000
1841,PAAA29AA944,B086199CWG,4,4799.0,2021-07-15 00:00:00.000000,2021-07-15 00:00:00.000000
1842,PAAA29AA944,B082T6GVG9,5,1500.0,2021-07-15 00:00:00.000000,2021-07-15 00:00:00.000000
1843,PAAA29AA944,B08HV83HL3,4,2199.0,2021-07-15 00:00:00.000000,2021-07-15 00:00:00.000000
1844,PAAA29AA944,B09KNMLH4Y,12,1999.0,2021-07-15 00:00:00.000000,2021-07-15 00:00:00.000000
1845,NNMP64NI174,B09NY6TRXG,6,11999.0,2022-12-26 00:00:00.000000,2022-12-26 00:00:00.000000
1846,NNMP64NI174,B08C4Z69LN,11,3500.0,2022-12-26 00:00:00.000000,2022-12-26 00:00:00.000000
1847,NNMP64NI174,B09SDDQQKP,13,3295.0,2022-12-26 00:00:00.000000,2022-12-26 00:00:00.000000
1848,NNMP64NI174,B09RQRZW2X,7,899.0,2022-12-26 00:00:00.000000,2022-12-26 00:00:00.000000
1849,NNMP64NI174,B09TT6BFDX,9,1999.0,2022-12-26 00:00:00.000000,2022-12-26 00:00:00.000000
1850,NNMP64NI174,B088WCFPQF,10,1500.0,2022-12-26 00:00:00.000000,2022-12-26 00:00:00.000000
1851,MOIC06PI413,B014I8SSD0,6,475.0,2021-01-28 00:00:00.000000,2021-01-28 00:00:00.000000
1852,MOIC06PI413,B01MRARGBW,1,400.0,2021-01-28 00:00:00.000000,2021-01-28 00:00:00.000000
1853,MOIC06PI413,B075JJ5NQC,13,4999.0,2021-01-28 00:00:00.000000,2021-01-28 00:00:00.000000
1854,MOIC06PI413,B09MZ6WZ6V,10,999.0,2021-01-28 00:00:00.000000,2021-01-28 00:00:00.000000
1855,MOIC06PI413,B07M69276N,14,2499.0,2021-01-28 00:00:00.000000,2021-01-28 00:00:00.000000
1856,MOIC06PI413,B0836JGZ74,2,2499.0,2021-01-28 00:00:00.000000,2021-01-28 00:00:00.000000
1857,IAMO55IP130,B071113J7M,14,7506.0,2021-08-22 00:00:00.000000,2021-08-22 00:00:00.000000
1858,IAMO55IP130,B00MFPCY5C,11,299.0,2021-08-22 00:00:00.000000,2021-08-22 00:00:00.000000
1859,PPIC53AO625,B09LHXNZLR,6,499.0,2022-03-12 00:00:00.000000,2022-03-12 00:00:00.000000
1860,PPIC53AO625,B0B3N8VG24,6,299.0,2022-03-12 00:00:00.000000,2022-03-12 00:00:00.000000
1861,ANMC28OA004,B07L1N3TJX,11,3499.0,2022-05-28 00:00:00.000000,2022-05-28 00:00:00.000000
1862,ANMC28OA004,B0836JGZ74,4,2499.0,2022-05-28 00:00:00.000000,2022-05-28 00:00:00.000000
1863,ANMC28OA004,B003L62T7W,3,375.0,2022-05-28 00:00:00.000000,2022-05-28 00:00:00.000000
1864,ANMC28OA004,B09V2Q4QVQ,5,1599.0,2022-05-28 00:00:00.000000,2022-05-28 00:00:00.000000
1865,CMNN69IA436,B09NJN8L25,11,199.0,2022-01-30 00:00:00.000000,2022-01-30 00:00:00.000000
1866,CMNN69IA436,B09B125CFJ,7,799.0,2022-01-30 00:00:00.000000,2022-01-30 00:00:00.000000
1867,CMNN69IA436,B0BMXMLSMM,11,999.0,2022-01-30 00:00:00.000000,2022-01-30 00:00:00.000000
1868,CMNN69IA436,B09YV4RG4D,6,7999.0,2022-01-30 00:00:00.000000,2022-01-30 00:00:00.000000
1869,CMNN69IA436,B07QZ3CZ48,10,1290.0,2022-01-30 00:00:00.000000,2022-01-30 00:00:00.000000
1870,CMNN69IA436,B07ZJND9B9,2,1990.0,2022-01-30 00:00:00.000000,2022-01-30 00:00:00.000000
1871,CMNN69IA436,B081RLM75M,1,599.0,2022-01-30 00:00:00.000000,2022-01-30 00:00:00.000000
1872,AACP34AA378,B0B15GSPQW,8,70900.0,2021-09-19 00:00:00.000000,2021-09-19 00:00:00.000000
1873,AACP34AA378,B09SB6SJB4,4,599.0,2021-09-19 00:00:00.000000,2021-09-19 00:00:00.000000
1874,AACP34AA378,B07SBGFDX9,4,120.0,2021-09-19 00:00:00.000000,2021-09-19 00:00:00.000000
1875,AMPN15PN006,B09HCH3JZG,12,1899.0,2021-07-29 00:00:00.000000,2021-07-29 00:00:00.000000
1876,AMPN15PN006,B08GJ57MKL,4,59900.0,2021-07-29 00:00:00.000000,2021-07-29 00:00:00.000000
1877,COAN17IA806,B08DPLCM6T,4,21990.0,2021-11-27 00:00:00.000000,2021-11-27 00:00:00.000000
1878,COAN17IA806,B078JF6X9B,12,6070.0,2021-11-27 00:00:00.000000,2021-11-27 00:00:00.000000
1879,AAAP73CA982,B0BQ3K23Y1,5,499.0,2021-10-20 00:00:00.000000,2021-10-20 00:00:00.000000
1880,MCAI39AO208,B09F9YQQ7B,12,24999.0,2021-09-15 00:00:00.000000,2021-09-15 00:00:00.000000
1881,MCAI39AO208,B08PSQRW2T,12,1099.0,2021-09-15 00:00:00.000000,2021-09-15 00:00:00.000000
1882,MCAI39AO208,B00GHL8VP2,15,4990.0,2021-09-15 00:00:00.000000,2021-09-15 00:00:00.000000
1883,MCAI39AO208,B09NY6TRXG,8,11999.0,2021-09-15 00:00:00.000000,2021-09-15 00:00:00.000000
1884,MCAI39AO208,B08VRMK55F,8,699.0,2021-09-15 00:00:00.000000,2021-09-15 00:00:00.000000
1885,MCAI39AO208,B09ZPL5VYM,9,499.0,2021-09-15 00:00:00.000000,2021-09-15 00:00:00.000000
1886,MCAI39AO208,B07F6GXNPB,1,500.0,2021-09-15 00:00:00.000000,2021-09-15 00:00:00.000000
1887,AIIA72AC054,B0B2RBP83P,1,59890.0,2021-02-11 00:00:00.000000,2021-02-11 00:00:00.000000
1888,AIIA72AC054,B08BJN4MP3,3,24850.0,2021-02-11 00:00:00.000000,2021-02-11 00:00:00.000000
1889,AIIA72AC054,B071R3LHFM,15,5500.0,2021-02-11 00:00:00.000000,2021-02-11 00:00:00.000000
1890,AIIA72AC054,B09PTT8DZF,9,670.0,2021-02-11 00:00:00.000000,2021-02-11 00:00:00.000000
1891,AIIA72AC054,B08C7TYHPB,3,1490.0,2021-02-11 00:00:00.000000,2021-02-11 00:00:00.000000
1892,MONI02CN749,B08Y5KXR6Z,8,800.0,2021-01-17 00:00:00.000000,2021-01-17 00:00:00.000000
1893,MONI02CN749,B07DKZCZ89,5,499.0,2021-01-17 00:00:00.000000,2021-01-17 00:00:00.000000
1894,MONI02CN749,B09L8DT7D6,4,499.0,2021-01-17 00:00:00.000000,2021-01-17 00:00:00.000000
1895,MONI02CN749,B09474JWN6,3,1500.0,2021-01-17 00:00:00.000000,2021-01-17 00:00:00.000000
1896,MONI02CN749,B07LGT55SJ,10,1099.0,2021-01-17 00:00:00.000000,2021-01-17 00:00:00.000000
1897,INAM58AC598,B00YQLG7GK,2,1695.0,2021-01-24 00:00:00.000000,2021-01-24 00:00:00.000000
1898,AAIA08MI133,B08G1RW2Q3,10,799.0,2022-09-18 00:00:00.000000,2022-09-18 00:00:00.000000
1899,AAIA08MI133,B09V12K8NT,4,6990.0,2022-09-18 00:00:00.000000,2022-09-18 00:00:00.000000
1900,CNAA76ON346,B0941392C8,8,449.0,2022-09-29 00:00:00.000000,2022-09-29 00:00:00.000000
1901,CNAA87CA329,B09ZQK9X8G,11,5999.0,2022-10-26 00:00:00.000000,2022-10-26 00:00:00.000000
1902,CNAA87CA329,B094JB13XL,15,5999.0,2022-10-26 00:00:00.000000,2022-10-26 00:00:00.000000
1903,CNAA87CA329,B0B4T6MR8N,7,800.0,2022-10-26 00:00:00.000000,2022-10-26 00:00:00.000000
1904,CNAA87CA329,B0B7DHSKS7,15,5299.0,2022-10-26 00:00:00.000000,2022-10-26 00:00:00.000000
1905,CNAA87CA329,B00P0R95EA,10,640.0,2022-10-26 00:00:00.000000,2022-10-26 00:00:00.000000
1906,CNAA87CA329,B0B694PXQJ,14,2999.0,2022-10-26 00:00:00.000000,2022-10-26 00:00:00.000000
1907,CNAA87CA329,B08D77XZX5,6,2499.0,2022-10-26 00:00:00.000000,2022-10-26 00:00:00.000000
1908,NCCI50NC073,B09NL7LBWT,9,1999.0,2021-02-19 00:00:00.000000,2021-02-19 00:00:00.000000
1909,NCCI50NC073,B07SLMR1K6,4,1350.0,2021-02-19 00:00:00.000000,2021-02-19 00:00:00.000000
1910,NCCI50NC073,B07KR5P3YD,13,699.0,2021-02-19 00:00:00.000000,2021-02-19 00:00:00.000000
1911,NCCI50NC073,B0B2CPVXHX,13,1499.0,2021-02-19 00:00:00.000000,2021-02-19 00:00:00.000000
1912,MAPA28IN803,B0B4HJNPV4,8,999.0,2021-08-05 00:00:00.000000,2021-08-05 00:00:00.000000
1913,MAPA28IN803,B09KGV7WSV,11,5999.0,2021-08-05 00:00:00.000000,2021-08-05 00:00:00.000000
1914,MAPA28IN803,B09T39K9YL,12,24999.0,2021-08-05 00:00:00.000000,2021-08-05 00:00:00.000000
1915,MAPA28IN803,B09MQ9PDHR,4,1999.0,2021-08-05 00:00:00.000000,2021-08-05 00:00:00.000000
1916,MAPA28IN803,B0B694PXQJ,15,2999.0,2021-08-05 00:00:00.000000,2021-08-05 00:00:00.000000
1917,OCPI95AC383,B07TC9F7PN,11,16899.0,2021-11-15 00:00:00.000000,2021-11-15 00:00:00.000000
1918,OCPI95AC383,B09HN7LD5L,13,4500.0,2021-11-15 00:00:00.000000,2021-11-15 00:00:00.000000
1919,OCPI95AC383,B099Z83VRC,12,1790.0,2021-11-15 00:00:00.000000,2021-11-15 00:00:00.000000
1920,OCPI95AC383,B09WRMNJ9G,4,38999.0,2021-11-15 00:00:00.000000,2021-11-15 00:00:00.000000
1921,OCPI95AC383,B074CWD7MS,1,2495.0,2021-11-15 00:00:00.000000,2021-11-15 00:00:00.000000
1922,APAC91IO592,B09KLVMZ3B,8,399.0,2022-01-12 00:00:00.000000,2022-01-12 00:00:00.000000
1923,APAC91IO592,B01M5B0TPW,6,2490.0,2022-01-12 00:00:00.000000,2022-01-12 00:00:00.000000
1924,CAAC19IO329,B09PDZNSBG,15,6700.0,2021-01-02 00:00:00.000000,2021-01-02 00:00:00.000000
1925,CAAC19IO329,B00Y4ORQ46,14,795.0,2021-01-02 00:00:00.000000,2021-01-02 00:00:00.000000
1926,CAAC19IO329,B0B2DZ5S6R,12,1299.0,2021-01-02 00:00:00.000000,2021-01-02 00:00:00.000000
1927,CAAC19IO329,B07WDKLRM4,2,19999.0,2021-01-02 00:00:00.000000,2021-01-02 00:00:00.000000
1928,IPIA01CC712,B00P93X6EK,8,160.0,2021-08-04 00:00:00.000000,2021-08-04 00:00:00.000000
1929,ACNA54MA642,B0B82YGCF6,14,3499.0,2021-06-09 00:00:00.000000,2021-06-09 00:00:00.000000
1930,ACNA54MA642,B06XMZV7RH,14,499.0,2021-06-09 00:00:00.000000,2021-06-09 00:00:00.000000
1931,ACNA54MA642,B07MP21WJD,14,299.0,2021-06-09 00:00:00.000000,2021-06-09 00:00:00.000000
1932,ACNA54MA642,B082T6GVLJ,2,1809.0,2021-06-09 00:00:00.000000,2021-06-09 00:00:00.000000
1933,ACNA54MA642,B09CMP1SC8,4,499.0,2021-06-09 00:00:00.000000,2021-06-09 00:00:00.000000
1934,CIOO49AA881,B08WWKM5HQ,10,4780.0,2021-09-05 00:00:00.000000,2021-09-05 00:00:00.000000
1935,AINP62NN491,B09SZ5TWHW,9,2890.0,2022-07-24 00:00:00.000000,2022-07-24 00:00:00.000000
1936,AINP62NN491,B0085IATT6,14,1800.0,2022-07-24 00:00:00.000000,2022-07-24 00:00:00.000000
1937,AINP62NN491,B0B12K5BPM,15,2299.0,2022-07-24 00:00:00.000000,2022-07-24 00:00:00.000000
1938,AINP62NN491,B0B8ZKWGKD,10,1052.0,2022-07-24 00:00:00.000000,2022-07-24 00:00:00.000000
1939,AINP62NN491,B0718ZN31Q,8,4999.0,2022-07-24 00:00:00.000000,2022-07-24 00:00:00.000000
1940,AINP62NN491,B0BHVPTM2C,14,1949.0,2022-07-24 00:00:00.000000,2022-07-24 00:00:00.000000
1941,MMAC31IO429,B07WKB69RS,9,5550.0,2022-01-13 00:00:00.000000,2022-01-13 00:00:00.000000
1942,MMAC31IO429,B09RX1FK54,12,999.0,2022-01-13 00:00:00.000000,2022-01-13 00:00:00.000000
1943,MMAC31IO429,B0B9BXKBC7,15,3999.0,2022-01-13 00:00:00.000000,2022-01-13 00:00:00.000000
1944,MMAC31IO429,B099S26HWG,12,300.0,2022-01-13 00:00:00.000000,2022-01-13 00:00:00.000000
1945,MMAC31IO429,B09SB6SJB4,15,599.0,2022-01-13 00:00:00.000000,2022-01-13 00:00:00.000000
1946,MMAC31IO429,B0BGSV43WY,1,7999.0,2022-01-13 00:00:00.000000,2022-01-13 00:00:00.000000
1947,MOPA57MO547,B0971DWFDT,7,699.0,2021-02-15 00:00:00.000000,2021-02-15 00:00:00.000000
1948,MOPA57MO547,B07222HQKP,7,999.0,2021-02-15 00:00:00.000000,2021-02-15 00:00:00.000000
1949,MOPA57MO547,B082T6GVLJ,13,1809.0,2021-02-15 00:00:00.000000,2021-02-15 00:00:00.000000
1950,MOPA57MO547,B0B6F98KJJ,15,29999.0,2021-02-15 00:00:00.000000,2021-02-15 00:00:00.000000
1951,NANM67IP105,B09RMQYHLH,15,15999.0,2022-06-19 00:00:00.000000,2022-06-19 00:00:00.000000
1952,OCAP43CM319,B082ZQ4479,4,4330.0,2022-03-26 00:00:00.000000,2022-03-26 00:00:00.000000
1953,OCAP43CM319,B07W9KYT62,6,3999.0,2022-03-26 00:00:00.000000,2022-03-26 00:00:00.000000
1954,OCAP43CM319,B0B2PQL5N3,13,999.0,2022-03-26 00:00:00.000000,2022-03-26 00:00:00.000000
1955,OCAP43CM319,B07XLML2YS,9,3299.0,2022-03-26 00:00:00.000000,2022-03-26 00:00:00.000000
1956,OCAP43CM319,B0B2DD66GS,15,2900.0,2022-03-26 00:00:00.000000,2022-03-26 00:00:00.000000
1957,OCAP43CM319,B01MRARGBW,3,400.0,2022-03-26 00:00:00.000000,2022-03-26 00:00:00.000000
1958,AMPM78IN378,B00Y4ORQ46,5,795.0,2022-12-16 00:00:00.000000,2022-12-16 00:00:00.000000
1959,AMPM78IN378,B083RD1J99,11,399.0,2022-12-16 00:00:00.000000,2022-12-16 00:00:00.000000
1960,AMPM78IN378,B08Y5QJXSR,10,5190.0,2022-12-16 00:00:00.000000,2022-12-16 00:00:00.000000
1961,APNN12PP169,B00E3DVQFS,1,1109.0,2022-11-11 00:00:00.000000,2022-11-11 00:00:00.000000
1962,APNN12PP169,B09GFWJDY1,5,1499.0,2022-11-11 00:00:00.000000,2022-11-11 00:00:00.000000
1963,APNN12PP169,B07Y9PY6Y1,14,8820.0,2022-11-11 00:00:00.000000,2022-11-11 00:00:00.000000
1964,APNN12PP169,B09PNKXSKF,6,3990.0,2022-11-11 00:00:00.000000,2022-11-11 00:00:00.000000
1965,PIOO43OM138,B08XNL93PL,11,2999.0,2022-05-07 00:00:00.000000,2022-05-07 00:00:00.000000
1966,PIOO43OM138,B00J5DYCCA,13,1890.0,2022-05-07 00:00:00.000000,2022-05-07 00:00:00.000000
1967,PIOO43OM138,B0814ZY6FP,13,1199.0,2022-05-07 00:00:00.000000,2022-05-07 00:00:00.000000
1968,PIOO43OM138,B08HDJ86NZ,13,699.0,2022-05-07 00:00:00.000000,2022-05-07 00:00:00.000000
1969,PIOO43OM138,B009P2L7CO,14,1920.0,2022-05-07 00:00:00.000000,2022-05-07 00:00:00.000000
1970,PIOO43OM138,B00N1U7JXM,15,175.0,2022-05-07 00:00:00.000000,2022-05-07 00:00:00.000000
1971,PIOO43OM138,B085DTN6R2,5,899.0,2022-05-07 00:00:00.000000,2022-05-07 00:00:00.000000
1972,OAPA60MA512,B00GG59HU2,14,599.0,2021-09-21 00:00:00.000000,2021-09-21 00:00:00.000000
1973,OAAP24AC841,B09GP6FBZT,13,999.0,2022-02-05 00:00:00.000000,2022-02-05 00:00:00.000000
1974,OAAP24AC841,B0B9RZ4G4W,13,1699.0,2022-02-05 00:00:00.000000,2022-02-05 00:00:00.000000
1975,OAAP24AC841,B08QJJCY2Q,3,299.0,2022-02-05 00:00:00.000000,2022-02-05 00:00:00.000000
1976,OAAP24AC841,B0B65P827P,15,549.0,2022-02-05 00:00:00.000000,2022-02-05 00:00:00.000000
1977,OAAP24AC841,B00LY17RHI,11,225.0,2022-02-05 00:00:00.000000,2022-02-05 00:00:00.000000
1978,OAAP24AC841,B00B3VFJY2,6,980.0,2022-02-05 00:00:00.000000,2022-02-05 00:00:00.000000
1979,AMOI58IA082,B09BW334ML,13,1499.0,2022-03-05 00:00:00.000000,2022-03-05 00:00:00.000000
1980,AMOI58IA082,B09V2Q4QVQ,6,1599.0,2022-03-05 00:00:00.000000,2022-03-05 00:00:00.000000
1981,AMOI58IA082,B098JYT4SY,7,1190.0,2022-03-05 00:00:00.000000,2022-03-05 00:00:00.000000
1982,AMOI58IA082,B07VQGVL68,1,499.0,2022-03-05 00:00:00.000000,2022-03-05 00:00:00.000000
1983,AMOI58IA082,B086394NY5,9,2490.0,2022-03-05 00:00:00.000000,2022-03-05 00:00:00.000000
1984,AMOI58IA082,B0BK1K598K,12,1499.0,2022-03-05 00:00:00.000000,2022-03-05 00:00:00.000000
1985,AMOI58IA082,B07QZ3CZ48,1,1290.0,2022-03-05 00:00:00.000000,2022-03-05 00:00:00.000000
1986,POPO53IA002,B08DCVRW98,5,499.0,2021-05-08 00:00:00.000000,2021-05-08 00:00:00.000000
1987,POPO53IA002,B0B2C5MJN6,8,54990.0,2021-05-08 00:00:00.000000,2021-05-08 00:00:00.000000
1988,POPO53IA002,B00GZLB57U,1,699.0,2021-05-08 00:00:00.000000,2021-05-08 00:00:00.000000
1989,POPO53IA002,B082T6GVLJ,9,1809.0,2021-05-08 00:00:00.000000,2021-05-08 00:00:00.000000
1990,POPO53IA002,B083M7WPZD,1,5999.0,2021-05-08 00:00:00.000000,2021-05-08 00:00:00.000000
1991,POPO53IA002,B08YDFX7Y1,10,449.0,2021-05-08 00:00:00.000000,2021-05-08 00:00:00.000000
1992,POPO53IA002,B09C635BMM,14,999.0,2021-05-08 00:00:00.000000,2021-05-08 00:00:00.000000
1993,OPOA60OM525,B09Y14JLP3,15,499.0,2022-05-23 00:00:00.000000,2022-05-23 00:00:00.000000
1994,OPOA60OM525,B08K4RDQ71,9,999.0,2022-05-23 00:00:00.000000,2022-05-23 00:00:00.000000
1995,OPOA60OM525,B09MDCZJXS,11,5499.0,2022-05-23 00:00:00.000000,2022-05-23 00:00:00.000000
1996,OPOA60OM525,B06XR9PR5X,13,600.0,2022-05-23 00:00:00.000000,2022-05-23 00:00:00.000000
1997,OPOA60OM525,B07KSMBL2H,12,700.0,2022-05-23 00:00:00.000000,2022-05-23 00:00:00.000000
1998,NCAA03OI363,B00KIE28X0,7,310.0,2021-04-06 00:00:00.000000,2021-04-06 00:00:00.000000
1999,PONC62MO929,B0B15CPR37,15,47900.0,2022-05-19 00:00:00.000000,2022-05-19 00:00:00.000000
2000,PONC62MO929,B079Y6JZC8,15,299.0,2022-05-19 00:00:00.000000,2022-05-19 00:00:00.000000
2001,PONC62MO929,B00RGLI0ZS,7,599.0,2022-05-19 00:00:00.000000,2022-05-19 00:00:00.000000
2002,AOMP24NP849,B09LMMFW3S,5,399.0,2022-11-05 00:00:00.000000,2022-11-05 00:00:00.000000
2003,CICM47II812,B01N1XVVLC,14,15999.0,2022-07-12 00:00:00.000000,2022-07-12 00:00:00.000000
2004,CICM47II812,B0B54Y2SNX,5,3990.0,2022-07-12 00:00:00.000000,2022-07-12 00:00:00.000000
2005,CMMA41OA442,B07K19NYZ8,2,3290.0,2022-12-11 00:00:00.000000,2022-12-11 00:00:00.000000
2006,CMMA41OA442,B08PFSZ7FH,14,1499.0,2022-12-11 00:00:00.000000,2022-12-11 00:00:00.000000
2007,CMMA41OA442,B09NL7LBWT,6,1999.0,2022-12-11 00:00:00.000000,2022-12-11 00:00:00.000000
2008,NPAC39OC587,B07FJNNZCJ,1,13049.0,2021-09-12 00:00:00.000000,2021-09-12 00:00:00.000000
2009,NPAC39OC587,B012ELCYUG,10,635.0,2021-09-12 00:00:00.000000,2021-09-12 00:00:00.000000
2010,NPAC39OC587,B0BFBNXS94,9,1499.0,2021-09-12 00:00:00.000000,2021-09-12 00:00:00.000000
2011,NPAC39OC587,B09KGV7WSV,14,5999.0,2021-09-12 00:00:00.000000,2021-09-12 00:00:00.000000
2012,NPAC39OC587,B08YD264ZS,13,2499.0,2021-09-12 00:00:00.000000,2021-09-12 00:00:00.000000
2013,AIOP06NC883,B0BCYQY9X5,1,16490.0,2022-02-09 00:00:00.000000,2022-02-09 00:00:00.000000
2014,AIOP06NC883,B08WKFSN84,15,1099.0,2022-02-09 00:00:00.000000,2022-02-09 00:00:00.000000
2015,AIOP06NC883,B00NH11PEY,12,750.0,2022-02-09 00:00:00.000000,2022-02-09 00:00:00.000000
2016,AIOP06NC883,B09WN3SRC7,4,139900.0,2022-02-09 00:00:00.000000,2022-02-09 00:00:00.000000
2017,AIOP06NC883,B084BR3QX8,7,999.0,2022-02-09 00:00:00.000000,2022-02-09 00:00:00.000000
2018,AIOP06NC883,B07KNM95JK,2,1150.0,2022-02-09 00:00:00.000000,2022-02-09 00:00:00.000000
2019,AICN84OA165,B096TWZRJC,13,1899.0,2021-10-25 00:00:00.000000,2021-10-25 00:00:00.000000
2020,AICN84OA165,B09DSXK8JX,9,19499.0,2021-10-25 00:00:00.000000,2021-10-25 00:00:00.000000
2021,AICN84OA165,B09NL7LBWT,7,1999.0,2021-10-25 00:00:00.000000,2021-10-25 00:00:00.000000
2022,AICN84OA165,B0856HNMR7,10,2499.0,2021-10-25 00:00:00.000000,2021-10-25 00:00:00.000000
2023,AICN84OA165,B092X94QNQ,8,3990.0,2021-10-25 00:00:00.000000,2021-10-25 00:00:00.000000
2024,AICN84OA165,B00LM4X3XE,13,100.0,2021-10-25 00:00:00.000000,2021-10-25 00:00:00.000000
